,Unnamed: 0,content,final_text,token,stop_review,stem_review,prepos_text,polarity_score,polarity
1684,1970,dulu tiap harga bbm naik rakyat demonya udah sampai ngerusak fasilitas umum lalu pemerintah lalu melakukan tindakan tiap naikin harga bbm  bilang dan ternyata  rusuh nah kalau ppn naik jadi   dan peemrintah  bilang apa kira yang akan terjadi ,dahulu tiap harga bbm naik rakyat demonya sudah sampai ngerusak fasilitas umum lalu pemerintah lalu melakukan tindakan tiap naikin harga bbm bilang dan ternyata rusuh nah kalau ppn naik jadi dan peemrintah bilang apa kira yang akan terjadi,"['harga', 'bbm', 'rakyat', 'demonya', 'ngerusak', 'fasilitas', 'pemerintah', 'tindakan', 'naikin', 'harga', 'bbm', 'bilang', 'rusuh', 'ppn', 'peemrintah', 'bilang']","['harga', 'bbm', 'rakyat', 'demonya', 'ngerusak', 'fasilitas', 'pemerintah', 'tindakan', 'naikin', 'harga', 'bbm', 'bilang', 'rusuh', 'ppn', 'peemrintah', 'bilang']",harga bbm rakyat demo ngerusak fasilitas perintah tindak naikin harga bbm bilang rusuh ppn peemrintah bilang,"['harga', 'bbm', 'rakyat', 'demo', 'ngerusak', 'fasilitas', 'perintah', 'tindak', 'naikin', 'harga', 'bbm', 'bilang', 'rusuh', 'ppn', 'peemrintah', 'bilang']",-2,0
1685,1971,  produsen benang memproduksi benang nilainya  setelah jadi benang diberi margin  lalu dijual  produsen kain  harga  ditambah ppn  harga total sudah ppn  produsen benang wajib bayar ppn  pajak senilai  ,produsen benang memproduksi benang nilainya setelah jadi benang diberi margin lalu dijual produsen kain harga ditambah ppn harga total sudah ppn produsen benang wajib bayar ppn pajak senilai,"['produsen', 'benang', 'memproduksi', 'benang', 'nilainya', 'benang', 'margin', 'dijual', 'produsen', 'kain', 'harga', 'ditambah', 'ppn', 'harga', 'total', 'ppn', 'produsen', 'benang', 'wajib', 'bayar', 'ppn', 'pajak', 'senilai']","['produsen', 'benang', 'memproduksi', 'benang', 'nilainya', 'benang', 'margin', 'dijual', 'produsen', 'kain', 'harga', 'ditambah', 'ppn', 'harga', 'total', 'ppn', 'produsen', 'benang', 'wajib', 'bayar', 'ppn', 'pajak', 'senilai']",produsen benang produksi benang nilai benang margin jual produsen kain harga tambah ppn harga total ppn produsen benang wajib bayar ppn pajak nila,"['produsen', 'benang', 'produksi', 'benang', 'nilai', 'benang', 'margin', 'jual', 'produsen', 'kain', 'harga', 'tambah', 'ppn', 'harga', 'total', 'ppn', 'produsen', 'benang', 'wajib', 'bayar', 'ppn', 'pajak', 'nila']",10,1
1686,1972, inilah kenapa pemerintah harus selalu mberikan isu positif spy kondisi ekonomi tetap terjaga  rencana ppn naik jadi  itu sdh menjadi isu negatif thd kondisi ekonomi  biang keroknya bukan konten kreator tapi pemerintah ,inilah kenapa pemerintah harus selalu mberikan isu positif supaya kondisi ekonomi tetap terjaga rencana ppn naik jadi itu sudah menjadi isu negatif terhadap kondisi ekonomi biang keroknya bukan konten kreator tapi pemerintah,"['pemerintah', 'mberikan', 'isu', 'positif', 'kondisi', 'ekonomi', 'terjaga', 'rencana', 'ppn', 'isu', 'negatif', 'kondisi', 'ekonomi', 'biang', 'keroknya', 'konten', 'kreator', 'pemerintah']","['pemerintah', 'mberikan', 'isu', 'positif', 'kondisi', 'ekonomi', 'terjaga', 'rencana', 'ppn', 'isu', 'negatif', 'kondisi', 'ekonomi', 'biang', 'keroknya', 'konten', 'kreator', 'pemerintah']",perintah mberikan isu positif kondisi ekonomi jaga rencana ppn isu negatif kondisi ekonomi biang kerok konten kreator perintah,"['perintah', 'mberikan', 'isu', 'positif', 'kondisi', 'ekonomi', 'jaga', 'rencana', 'ppn', 'isu', 'negatif', 'kondisi', 'ekonomi', 'biang', 'kerok', 'konten', 'kreator', 'perintah']",-4,0
1687,1973, cina koruptor  hukum mati  banyak karna merugikan negara mknya orang cina mana betah  negara sendiri   indonesia sekali pun maling trilyunan penjara pun tdk setimpal ujung²   peras cuman rakyat ppn naik  hebat sih   ada bedanya ,cina koruptor hukum mati banyak karena merugikan negara mknya orang cina mana betah negara sendiri indonesia sekali pun maling trilyunan penjara pun tidak setimpal ujung² peras cuman rakyat ppn naik hebat sih ada bedanya,"['cina', 'koruptor', 'hukum', 'mati', 'merugikan', 'negara', 'mknya', 'orang', 'cina', 'betah', 'negara', 'indonesia', 'maling', 'trilyunan', 'penjara', 'setimpal', 'ujung²', 'peras', 'cuman', 'rakyat', 'ppn', 'hebat', 'sih', 'bedanya']","['cina', 'koruptor', 'hukum', 'mati', 'merugikan', 'negara', 'mknya', 'orang', 'cina', 'betah', 'negara', 'indonesia', 'maling', 'trilyunan', 'penjara', 'setimpal', 'ujung²', 'peras', 'cuman', 'rakyat', 'ppn', 'hebat', 'sih', 'bedanya']",cina koruptor hukum mati rugi negara mknya orang cina betah negara indonesia maling trilyunan penjara timpal ujung peras cuman rakyat ppn hebat sih beda,"['cina', 'koruptor', 'hukum', 'mati', 'rugi', 'negara', 'mknya', 'orang', 'cina', 'betah', 'negara', 'indonesia', 'maling', 'trilyunan', 'penjara', 'timpal', 'ujung', 'peras', 'cuman', 'rakyat', 'ppn', 'hebat', 'sih', 'beda']",-13,0
1688,1974,jangankan ppn sebelum ppn   herek jedok order sudah nyungsep apalagi ada ppn tambahan indonesia baik saja ,jangankan ppn sebelum ppn herek jedok pesan sudah nyungsep apalagi ada ppn tambahan indonesia baik saja,"['ppn', 'ppn', 'herek', 'jedok', 'pesan', 'nyungsep', 'ppn', 'tambahan', 'indonesia']","['ppn', 'ppn', 'herek', 'jedok', 'pesan', 'nyungsep', 'ppn', 'tambahan', 'indonesia']",ppn ppn herek jedok pesan nyungsep ppn tambah indonesia,"['ppn', 'ppn', 'herek', 'jedok', 'pesan', 'nyungsep', 'ppn', 'tambah', 'indonesia']",2,1
1689,1977,dihajar water cannon mahasiswa teriakan revolusi tolak ppn  via ,dihajar water cannon mahasiswa teriakan revolusi tolak ppn melalui,"['dihajar', 'water', 'cannon', 'mahasiswa', 'teriakan', 'revolusi', 'tolak', 'ppn']","['dihajar', 'water', 'cannon', 'mahasiswa', 'teriakan', 'revolusi', 'tolak', 'ppn']",hajar water cannon mahasiswa ria revolusi tolak ppn,"['hajar', 'water', 'cannon', 'mahasiswa', 'ria', 'revolusi', 'tolak', 'ppn']",-8,0
1690,1978, ditambah ppn  genaplah penderitaan rakyat,ditambah ppn genaplah penderitaan rakyat,"['ditambah', 'ppn', 'genaplah', 'penderitaan', 'rakyat']","['ditambah', 'ppn', 'genaplah', 'penderitaan', 'rakyat']",tambah ppn genap derita rakyat,"['tambah', 'ppn', 'genap', 'derita', 'rakyat']",-5,0
1691,1979, anjengg antisipasi ppn  dgn disumpal bansis ngentot,anjengg antisipasi ppn dengan disumpal bansis ngentot,"['anjengg', 'antisipasi', 'ppn', 'disumpal', 'bansis', 'ngentot']","['anjengg', 'antisipasi', 'ppn', 'disumpal', 'bansis', 'ngentot']",anjengg antisipasi ppn sumpal bansis ngentot,"['anjengg', 'antisipasi', 'ppn', 'sumpal', 'bansis', 'ngentot']",-1,0
1692,1980, negara saja blm tentu bisa menjamin klo ppn  tdk timbulkan gejolak disaat terjdi phk deindustrialisasi,negara saja belum tentu bisa menjamin kalau ppn tidak timbulkan gejolak disaat terjdi phk deindustrialisasi,"['negara', 'menjamin', 'ppn', 'timbulkan', 'gejolak', 'disaat', 'terjdi', 'phk', 'deindustrialisasi']","['negara', 'menjamin', 'ppn', 'timbulkan', 'gejolak', 'disaat', 'terjdi', 'phk', 'deindustrialisasi']",negara jamin ppn timbul gejolak saat terjdi phk deindustrialisasi,"['negara', 'jamin', 'ppn', 'timbul', 'gejolak', 'saat', 'terjdi', 'phk', 'deindustrialisasi']",-10,0
1693,1981,wajah bayi kena ppn  ,wajah bayi kena ppn,"['wajah', 'bayi', 'kena', 'ppn']","['wajah', 'bayi', 'kena', 'ppn']",wajah bayi kena ppn,"['wajah', 'bayi', 'kena', 'ppn']",-6,0
1694,1982, lol udah trotoar jelek  dipinggiran kota halte seadanya sekarang ditambahi susahnya macet tambah macet pada pake kendaraan pribadi ,lol sudah trotoar jelek dipinggiran kota halte seadanya sekarang ditambahi susahnya macet tambah macet pada pakai kendaraan pribadi,"['lol', 'trotoar', 'jelek', 'dipinggiran', 'kota', 'halte', 'seadanya', 'ditambahi', 'susahnya', 'macet', 'macet', 'pakai', 'kendaraan', 'pribadi']","['lol', 'trotoar', 'jelek', 'dipinggiran', 'kota', 'halte', 'seadanya', 'ditambahi', 'susahnya', 'macet', 'macet', 'pakai', 'kendaraan', 'pribadi']",lol trotoar jelek pinggir kota halte ada tambah susah macet macet pakai kendara pribadi,"['lol', 'trotoar', 'jelek', 'pinggir', 'kota', 'halte', 'ada', 'tambah', 'susah', 'macet', 'macet', 'pakai', 'kendara', 'pribadi']",-9,0
1695,1983, kabar gembira ppn  batal dilaksanakan jadi perjalanan hidup bisa lebih bermakna ,kabar gembira ppn batal dilaksanakan jadi perjalanan hidup bisa lebih bermakna,"['kabar', 'gembira', 'ppn', 'batal', 'dilaksanakan', 'perjalanan', 'hidup', 'bermakna']","['kabar', 'gembira', 'ppn', 'batal', 'dilaksanakan', 'perjalanan', 'hidup', 'bermakna']",kabar gembira ppn batal laksana jalan hidup makna,"['kabar', 'gembira', 'ppn', 'batal', 'laksana', 'jalan', 'hidup', 'makna']",-1,0
1696,1984,ppn  berpengaru  pajak kartu halo   ,ppn berpengaru pajak kartu halo,"['ppn', 'berpengaru', 'pajak', 'kartu', 'halo']","['ppn', 'berpengaru', 'pajak', 'kartu', 'halo']",ppn aru pajak kartu halo,"['ppn', 'aru', 'pajak', 'kartu', 'halo']",-7,0
1697,1985, pdip salah tpi dia bersuara untuk tolak ppn   gerindra dkk setuju usulan pdip dan mulyono tapi malah diam trus yang paling jahat siapa ,pdip salah tetapi dia bersuara untuk tolak ppn gerindra dkk setuju usulan pdip dan mulyono tapi bahkan diam terus yang paling jahat siapa,"['pdip', 'salah', 'bersuara', 'tolak', 'ppn', 'gerindra', 'dkk', 'setuju', 'usulan', 'pdip', 'mulyono', 'diam', 'jahat']","['pdip', 'salah', 'bersuara', 'tolak', 'ppn', 'gerindra', 'dkk', 'setuju', 'usulan', 'pdip', 'mulyono', 'diam', 'jahat']",pdip salah suara tolak ppn gerindra dkk tuju usul pdip mulyono diam jahat,"['pdip', 'salah', 'suara', 'tolak', 'ppn', 'gerindra', 'dkk', 'tuju', 'usul', 'pdip', 'mulyono', 'diam', 'jahat']",-15,0
1698,1986, omon tidak menaikkan pajak tapi akhirnya ppn jadi  kejar koruptor sampai antartika  ada koruptor diampuni boleh numpang ketawa ,omon tidak menaikkan pajak tapi akhirnya ppn jadi kejar koruptor sampai antartika ada koruptor diampuni boleh numpang ketawa,"['omon', 'menaikkan', 'pajak', 'ppn', 'kejar', 'koruptor', 'antartika', 'koruptor', 'diampuni', 'numpang', 'ketawa']","['omon', 'menaikkan', 'pajak', 'ppn', 'kejar', 'koruptor', 'antartika', 'koruptor', 'diampuni', 'numpang', 'ketawa']",omon naik pajak ppn kejar koruptor antartika koruptor ampun numpang ketawa,"['omon', 'naik', 'pajak', 'ppn', 'kejar', 'koruptor', 'antartika', 'koruptor', 'ampun', 'numpang', 'ketawa']",-3,0
1699,1987,benarkah transaksi qris dan isi ulang uang elektronik akan kena ppn  seperi apa perhitungannya simak video berikut ,benarkah transaksi qris dan isi ulang uang elektronik akan kena ppn seperi apa perhitungannya simak video berikut,"['transaksi', 'qris', 'isi', 'ulang', 'uang', 'elektronik', 'kena', 'ppn', 'seperi', 'perhitungannya', 'simak', 'video']","['transaksi', 'qris', 'isi', 'ulang', 'uang', 'elektronik', 'kena', 'ppn', 'seperi', 'perhitungannya', 'simak', 'video']",transaksi qris isi ulang uang elektronik kena ppn per hitung simak video,"['transaksi', 'qris', 'isi', 'ulang', 'uang', 'elektronik', 'kena', 'ppn', 'per', 'hitung', 'simak', 'video']",-3,0
1700,1988, kalau dia tambah miskin karena kebujakan pmth gmn dong karena naikin ppn  misalnya,kalau dia tambah miskin karena kebujakan pmth bagaimana dong karena naikin ppn misalnya,"['miskin', 'kebujakan', 'pmth', 'naikin', 'ppn']","['miskin', 'kebujakan', 'pmth', 'naikin', 'ppn']",miskin kebujakan pmth naikin ppn,"['miskin', 'kebujakan', 'pmth', 'naikin', 'ppn']",-5,0
1701,1989, mahasiswa demo tolak ppn   salahnya dimana nunggu   gibran biar diturunin ngk bakal,mahasiswa demo tolak ppn salahnya dimana tunggu gibran biar diturunin tidak bakal,"['mahasiswa', 'demo', 'tolak', 'ppn', 'salahnya', 'dimana', 'tunggu', 'gibran', 'biar', 'diturunin']","['mahasiswa', 'demo', 'tolak', 'ppn', 'salahnya', 'dimana', 'tunggu', 'gibran', 'biar', 'diturunin']",mahasiswa demo tolak ppn salah mana tunggu gibran biar diturunin,"['mahasiswa', 'demo', 'tolak', 'ppn', 'salah', 'mana', 'tunggu', 'gibran', 'biar', 'diturunin']",-14,0
1702,1990, deg  trauma itu yahh kena ppm  sama saya juga sih sebenernya kita kumpulin aja pasukan yang trauma karena ppn itu wdyt ,deg trauma itu yahh kena ppm sama saya juga sih sebenarnya kita kumpulin saja pasukan yang trauma karena ppn itu wdyt,"['deg', 'trauma', 'yahh', 'kena', 'ppm', 'sih', 'kumpulin', 'pasukan', 'trauma', 'ppn', 'wdyt']","['deg', 'trauma', 'yahh', 'kena', 'ppm', 'sih', 'kumpulin', 'pasukan', 'trauma', 'ppn', 'wdyt']",deg trauma yahh kena ppm sih kumpulin pasu trauma ppn wdyt,"['deg', 'trauma', 'yahh', 'kena', 'ppm', 'sih', 'kumpulin', 'pasu', 'trauma', 'ppn', 'wdyt']",-5,0
1703,1991,mensos konsolidasi data dengan bps terkait bansos dampak ppn   via ,mensos konsolidasi data dengan bps terkait bansos dampak ppn melalui,"['mensos', 'konsolidasi', 'data', 'bps', 'terkait', 'bansos', 'dampak', 'ppn']","['mensos', 'konsolidasi', 'data', 'bps', 'terkait', 'bansos', 'dampak', 'ppn']",mensos konsolidasi data bps kait bansos dampak ppn,"['mensos', 'konsolidasi', 'data', 'bps', 'kait', 'bansos', 'dampak', 'ppn']",-2,0
1704,1992, bayar pajak ppn  juga harusnya diwakilkan  mereka ,bayar pajak ppn juga harusnya diwakilkan mereka,"['bayar', 'pajak', 'ppn', 'diwakilkan']","['bayar', 'pajak', 'ppn', 'diwakilkan']",bayar pajak ppn wakil,"['bayar', 'pajak', 'ppn', 'wakil']",-5,0
1705,1994, ape demmo ppn  skrg giliran kalian  suka teriakin  sebagai tukang demo buat demo  udh cukup ingetin ttg ini dari  ,apa demmo ppn sekarang giliran kalian suka teriakin sebagai tukang demo buat demo sudah cukup ingetin tentang ini dari,"['demmo', 'ppn', 'giliran', 'suka', 'teriakin', 'tukang', 'demo', 'demo', 'ingetin']","['demmo', 'ppn', 'giliran', 'suka', 'teriakin', 'tukang', 'demo', 'demo', 'ingetin']",demmo ppn gilir suka teriakin tukang demo demo ingetin,"['demmo', 'ppn', 'gilir', 'suka', 'teriakin', 'tukang', 'demo', 'demo', 'ingetin']",-8,0
1706,1995, mungkin untuk umkm iya dengan naiknya ppn  gak selaras naikin umr bisa kebayang kan lesunya ekonomi kedepan ini yang diomongin itu emang porsinya kan ngomong  perusahaan dulu lah geis lewat apindo dan sejenisnya gue sih aneh  ada sebagian kelompok yang gak setuju gini,mungkin untuk umkm iya dengan naiknya ppn tidak selaras naikin umr bisa kebayang akan lesunya ekonomi kedepan ini yang diomongin itu memang porsinya akan bicara perusahaan dahulu lah geis lewat apindo dan sejenisnya saya sih aneh ada sebagian kelompok yang tidak setuju begini,"['umkm', 'iya', 'naiknya', 'ppn', 'selaras', 'naikin', 'umr', 'kebayang', 'lesunya', 'ekonomi', 'kedepan', 'diomongin', 'porsinya', 'bicara', 'perusahaan', 'geis', 'apindo', 'sejenisnya', 'sih', 'aneh', 'kelompok', 'setuju']","['umkm', 'iya', 'naiknya', 'ppn', 'selaras', 'naikin', 'umr', 'kebayang', 'lesunya', 'ekonomi', 'kedepan', 'diomongin', 'porsinya', 'bicara', 'perusahaan', 'geis', 'apindo', 'sejenisnya', 'sih', 'aneh', 'kelompok', 'setuju']",umkm iya naik ppn selaras naikin umr bayang lesu ekonomi depan diomongin porsi bicara usaha geis apindo jenis sih aneh kelompok tuju,"['umkm', 'iya', 'naik', 'ppn', 'selaras', 'naikin', 'umr', 'bayang', 'lesu', 'ekonomi', 'depan', 'diomongin', 'porsi', 'bicara', 'usaha', 'geis', 'apindo', 'jenis', 'sih', 'aneh', 'kelompok', 'tuju']",-3,0
1707,1996,heran  ada  demo kah ini naik ppn  dari jamannya pak harto ppn  sampe sebelum naik  ppn  udah berapa tahun  meanwhile ppn  naik   jaraknya berapa tahun pemerintah seperti skeptis buat bayar hutang negara akibat ikn  makin banyak aja koruptor ,heran ada demo kah ini naik ppn dari jamannya pak harto ppn sampai sebelum naik ppn sudah berapa tahun meanwhile ppn naik jaraknya berapa tahun pemerintah seperti skeptis buat bayar hutang negara akibat ikn makin banyak saja koruptor,"['heran', 'demo', 'kah', 'ppn', 'jamannya', 'harto', 'ppn', 'ppn', 'meanwhile', 'ppn', 'jaraknya', 'pemerintah', 'skeptis', 'bayar', 'hutang', 'negara', 'akibat', 'ikn', 'koruptor']","['heran', 'demo', 'kah', 'ppn', 'jamannya', 'harto', 'ppn', 'ppn', 'meanwhile', 'ppn', 'jaraknya', 'pemerintah', 'skeptis', 'bayar', 'hutang', 'negara', 'akibat', 'ikn', 'koruptor']",heran demo kah ppn jaman harto ppn ppn meanwhile ppn jarak perintah skeptis bayar hutang negara akibat ikn koruptor,"['heran', 'demo', 'kah', 'ppn', 'jaman', 'harto', 'ppn', 'ppn', 'meanwhile', 'ppn', 'jarak', 'perintah', 'skeptis', 'bayar', 'hutang', 'negara', 'akibat', 'ikn', 'koruptor']",-13,0
1708,1997,bertambah lagi  warga teken petisi tolak ppn naik   ,bertambah lagi warga teken petisi tolak ppn naik,"['bertambah', 'warga', 'teken', 'petisi', 'tolak', 'ppn']","['bertambah', 'warga', 'teken', 'petisi', 'tolak', 'ppn']",tambah warga teken petisi tolak ppn,"['tambah', 'warga', 'teken', 'petisi', 'tolak', 'ppn']",-1,0
1709,1998, allah pusing berat,allah pusing berat,"['allah', 'pusing', 'berat']","['allah', 'pusing', 'berat']",allah pusing berat,"['allah', 'pusing', 'berat']",1,1
1710,1999,berarti yang dikenakan ppn  itu kabar duka  min kan yang gembira yang gak kena wah gimana sih ini pemerintah kok bisanya bikin duka aja ,berarti yang dikenakan ppn itu kabar duka minimal akan yang gembira yang tidak kena wah bagaimana sih ini pemerintah kok bisanya bikin duka saja,"['dikenakan', 'ppn', 'kabar', 'duka', 'minimal', 'gembira', 'kena', 'sih', 'pemerintah', 'bisanya', 'bikin', 'duka']","['dikenakan', 'ppn', 'kabar', 'duka', 'minimal', 'gembira', 'kena', 'sih', 'pemerintah', 'bisanya', 'bikin', 'duka']",kena ppn kabar duka minimal gembira kena sih perintah bisa bikin duka,"['kena', 'ppn', 'kabar', 'duka', 'minimal', 'gembira', 'kena', 'sih', 'perintah', 'bisa', 'bikin', 'duka']",-10,0
1711,2000, gpp mulai  dari tabungan hasil hidup hemat dalam rangka protes  pemerintah jalan   luar negeri aja lebih jelas lebih bisa dipamerin  instagram dan gak kena ppn  ,tidak apa apa mulai dari tabungan hasil hidup hemat dalam rangka protes pemerintah jalan luar negeri saja lebih jelas lebih bisa dipamerin instagram dan tidak kena ppn,"['tabungan', 'hasil', 'hidup', 'hemat', 'rangka', 'protes', 'pemerintah', 'jalan', 'negeri', 'dipamerin', 'instagram', 'kena', 'ppn']","['tabungan', 'hasil', 'hidup', 'hemat', 'rangka', 'protes', 'pemerintah', 'jalan', 'negeri', 'dipamerin', 'instagram', 'kena', 'ppn']",tabung hasil hidup hemat rangka protes perintah jalan negeri dipamerin instagram kena ppn,"['tabung', 'hasil', 'hidup', 'hemat', 'rangka', 'protes', 'perintah', 'jalan', 'negeri', 'dipamerin', 'instagram', 'kena', 'ppn']",-4,0
1712,2001,serius nih bubarin temen mahasiswa  represive ini pak rakyat tercekik pak karena ppn  dulu bilang buat barang mewah taunya rakyat miskin yang diperas apa perlu ada garuda biru kembali ,serius nih bubarkan teman mahasiswa represive ini pak rakyat tercekik pak karena ppn dahulu bilang buat barang mewah taunya rakyat miskin yang diperas apa perlu ada garuda biru kembali,"['serius', 'nih', 'bubarkan', 'teman', 'mahasiswa', 'represive', 'rakyat', 'tercekik', 'ppn', 'bilang', 'barang', 'mewah', 'taunya', 'rakyat', 'miskin', 'diperas', 'garuda', 'biru']","['serius', 'nih', 'bubarkan', 'teman', 'mahasiswa', 'represive', 'rakyat', 'tercekik', 'ppn', 'bilang', 'barang', 'mewah', 'taunya', 'rakyat', 'miskin', 'diperas', 'garuda', 'biru']",serius nih bubar teman mahasiswa represive rakyat cekik ppn bilang barang mewah tau rakyat miskin peras garuda biru,"['serius', 'nih', 'bubar', 'teman', 'mahasiswa', 'represive', 'rakyat', 'cekik', 'ppn', 'bilang', 'barang', 'mewah', 'tau', 'rakyat', 'miskin', 'peras', 'garuda', 'biru']",-14,0
1713,2002,salut dgn keputusan naik  ppn   ayo dukung ekonomi kita agar makin maju lihat ,salut dengan keputusan naik ppn ayo dukung ekonomi kita agar makin maju lihat,"['salut', 'keputusan', 'ppn', 'ayo', 'dukung', 'ekonomi', 'maju', 'lihat']","['salut', 'keputusan', 'ppn', 'ayo', 'dukung', 'ekonomi', 'maju', 'lihat']",salut putus ppn ayo dukung ekonomi maju lihat,"['salut', 'putus', 'ppn', 'ayo', 'dukung', 'ekonomi', 'maju', 'lihat']",9,1
1714,2004,dengan dukung ppn  umkm berperan aktif bantu pemerintah tingkatin pendapatan negara implikasi positifnya pasti bakal kita rasain juga  infrastruktur dan layanan publik nanti simak detailnya disini link ,dengan dukung ppn umkm berperan aktif bantu pemerintah tingkatkan pendapatan negara implikasi positifnya pasti bakal kita rasain juga infrastruktur dan layanan publik nanti simak detailnya disini link,"['dukung', 'ppn', 'umkm', 'berperan', 'aktif', 'bantu', 'pemerintah', 'tingkatkan', 'pendapatan', 'negara', 'implikasi', 'positifnya', 'rasain', 'infrastruktur', 'layanan', 'publik', 'simak', 'detailnya', 'link']","['dukung', 'ppn', 'umkm', 'berperan', 'aktif', 'bantu', 'pemerintah', 'tingkatkan', 'pendapatan', 'negara', 'implikasi', 'positifnya', 'rasain', 'infrastruktur', 'layanan', 'publik', 'simak', 'detailnya', 'link']",dukung ppn umkm peran aktif bantu perintah tingkat dapat negara implikasi positif rasain infrastruktur layan publik simak detail link,"['dukung', 'ppn', 'umkm', 'peran', 'aktif', 'bantu', 'perintah', 'tingkat', 'dapat', 'negara', 'implikasi', 'positif', 'rasain', 'infrastruktur', 'layan', 'publik', 'simak', 'detail', 'link']",1,1
